path,label,mean_lum,std_lum
data\synthetic_frames\poor_00145.jpg,Poor,18.82,15.63
data\synthetic_frames\mixed_00145.jpg,Mixed,78.98,21.43
data\synthetic_frames\good_00146.jpg,Good,127.06,34.07
data\synthetic_frames\poor_00146.jpg,Poor,27.94,7.61
data\synthetic_frames\mixed_00146.jpg,Mixed,88.12,23.72
data\synthetic_frames\good_00147.jpg,Good,127.11,34.05
data\synthetic_frames\poor_00147.jpg,Poor,22.49,6.14
data\synthetic_frames\mixed_00147.jpg,Mixed,75.4,20.47
data\synthetic_frames\good_00148.jpg,Good,127.09,34.05
data\synthetic_frames\poor_00148.jpg,Poor,17.46,12.21
data\synthetic_frames\mixed_00148.jpg,Mixed,76.68,20.49
data\synthetic_frames\good_00149.jpg,Good,127.04,34.07
data\synthetic_frames\poor_00149.jpg,Poor,20.17,5.59
data\synthetic_frames\mixed_00149.jpg,Mixed,85.02,22.73
data\synthetic_frames\good_00150.jpg,Good,127.04,34.05
data\synthetic_frames\poor_00150.jpg,Poor,14.25,9.82
data\synthetic_frames\mixed_00150.jpg,Mixed,61.1,16.62
data\synthetic_frames\good_00151.jpg,Good,127.05,34.07
data\synthetic_frames\poor_00151.jpg,Poor,25.29,6.97
data\synthetic_frames\mixed_00151.jpg,Mixed,66.98,17.93
data\synthetic_frames\good_00152.jpg,Good,127.02,34.09
data\synthetic_frames\poor_00152.jpg,Poor,27.64,7.54
data\synthetic_frames\mixed_00152.jpg,Mixed,89.56,24.31
data\synthetic_frames\good_00153.jpg,Good,126.94,34.09
data\synthetic_frames\poor_00153.jpg,Poor,21.0,5.77
data\synthetic_frames\mixed_00153.jpg,Mixed,66.8,18.18
data\synthetic_frames\good_00154.jpg,Good,126.92,34.1
data\synthetic_frames\poor_00154.jpg,Poor,15.48,13.79
data\synthetic_frames\mixed_00154.jpg,Mixed,83.86,22.81
data\synthetic_frames\good_00155.jpg,Good,126.94,34.12
data\synthetic_frames\poor_00155.jpg,Poor,24.85,6.9
data\synthetic_frames\mixed_00155.jpg,Mixed,82.71,22.5
data\synthetic_frames\good_00156.jpg,Good,126.91,34.09
data\synthetic_frames\poor_00156.jpg,Poor,19.38,5.41
data\synthetic_frames\mixed_00156.jpg,Mixed,83.49,22.36
data\synthetic_frames\good_00157.jpg,Good,126.85,34.11
data\synthetic_frames\poor_00157.jpg,Poor,29.17,7.99
data\synthetic_frames\mixed_00157.jpg,Mixed,77.74,20.86
data\synthetic_frames\good_00158.jpg,Good,126.89,34.14
data\synthetic_frames\poor_00158.jpg,Poor,18.48,13.09
data\synthetic_frames\mixed_00158.jpg,Mixed,75.19,20.18
data\synthetic_frames\good_00159.jpg,Good,126.87,34.16
data\synthetic_frames\poor_00159.jpg,Poor,25.28,18.14
data\synthetic_frames\mixed_00159.jpg,Mixed,79.24,21.47
data\synthetic_frames\good_00160.jpg,Good,126.8,34.18
data\synthetic_frames\poor_00160.jpg,Poor,25.18,20.82
data\synthetic_frames\mixed_00160.jpg,Mixed,66.67,17.94
data\synthetic_frames\good_00161.jpg,Good,126.93,34.14
data\synthetic_frames\poor_00161.jpg,Poor,14.45,10.75
data\synthetic_frames\mixed_00161.jpg,Mixed,85.3,23.04
data\synthetic_frames\good_00162.jpg,Good,127.06,34.08
data\synthetic_frames\poor_00162.jpg,Poor,14.27,9.11
data\synthetic_frames\mixed_00162.jpg,Mixed,72.91,19.66
data\synthetic_frames\good_00163.jpg,Good,127.06,34.1
data\synthetic_frames\poor_00163.jpg,Poor,27.65,17.79
data\synthetic_frames\mixed_00163.jpg,Mixed,72.81,19.65
data\synthetic_frames\good_00164.jpg,Good,127.08,34.06
data\synthetic_frames\poor_00164.jpg,Poor,23.48,17.4
data\synthetic_frames\mixed_00164.jpg,Mixed,86.97,23.25
data\synthetic_frames\good_00165.jpg,Good,127.63,33.8
data\synthetic_frames\poor_00165.jpg,Poor,17.17,13.96
data\synthetic_frames\mixed_00165.jpg,Mixed,86.84,23.08
data\synthetic_frames\good_00166.jpg,Good,127.57,33.85
data\synthetic_frames\poor_00166.jpg,Poor,13.48,9.73
data\synthetic_frames\mixed_00166.jpg,Mixed,63.61,17.12
data\synthetic_frames\good_00167.jpg,Good,127.41,33.93
data\synthetic_frames\poor_00167.jpg,Poor,22.47,18.54
data\synthetic_frames\mixed_00167.jpg,Mixed,80.54,21.38
data\synthetic_frames\good_00168.jpg,Good,127.36,33.98
data\synthetic_frames\poor_00168.jpg,Poor,22.86,16.5
data\synthetic_frames\mixed_00168.jpg,Mixed,83.86,22.66
data\synthetic_frames\good_00169.jpg,Good,127.37,33.98
data\synthetic_frames\poor_00169.jpg,Poor,13.44,9.4
data\synthetic_frames\mixed_00169.jpg,Mixed,67.06,18.14
data\synthetic_frames\good_00170.jpg,Good,127.3,34.0
data\synthetic_frames\poor_00170.jpg,Poor,20.4,13.22
data\synthetic_frames\mixed_00170.jpg,Mixed,86.96,23.52
data\synthetic_frames\good_00171.jpg,Good,127.21,34.04
data\synthetic_frames\poor_00171.jpg,Poor,18.16,12.66
data\synthetic_frames\mixed_00171.jpg,Mixed,80.55,21.67
data\synthetic_frames\good_00172.jpg,Good,127.13,34.08
data\synthetic_frames\poor_00172.jpg,Poor,24.46,16.11
data\synthetic_frames\mixed_00172.jpg,Mixed,56.89,15.23
data\synthetic_frames\good_00173.jpg,Good,127.03,34.12
data\synthetic_frames\poor_00173.jpg,Poor,15.07,11.89
data\synthetic_frames\mixed_00173.jpg,Mixed,67.94,18.33
data\synthetic_frames\good_00174.jpg,Good,126.95,34.11
data\synthetic_frames\poor_00174.jpg,Poor,23.65,6.52
data\synthetic_frames\mixed_00174.jpg,Mixed,57.64,15.48
data\synthetic_frames\good_00175.jpg,Good,126.98,34.09
data\synthetic_frames\poor_00175.jpg,Poor,18.11,15.84
data\synthetic_frames\mixed_00175.jpg,Mixed,61.27,16.55
data\synthetic_frames\good_00176.jpg,Good,127.21,33.99
data\synthetic_frames\poor_00176.jpg,Poor,19.06,14.57
data\synthetic_frames\mixed_00176.jpg,Mixed,57.47,15.34
data\synthetic_frames\good_00177.jpg,Good,127.18,33.99
data\synthetic_frames\poor_00177.jpg,Poor,33.93,9.22
data\synthetic_frames\mixed_00177.jpg,Mixed,69.18,18.59
data\synthetic_frames\good_00178.jpg,Good,127.05,34.05
data\synthetic_frames\poor_00178.jpg,Poor,19.42,13.25
data\synthetic_frames\mixed_00178.jpg,Mixed,64.47,17.46
data\synthetic_frames\good_00179.jpg,Good,127.08,34.04
data\synthetic_frames\poor_00179.jpg,Poor,19.2,5.33
data\synthetic_frames\mixed_00179.jpg,Mixed,76.8,20.52
data\synthetic_frames\good_00180.jpg,Good,134.47,34.75
data\synthetic_frames\poor_00180.jpg,Poor,21.85,5.81
data\synthetic_frames\mixed_00180.jpg,Mixed,66.59,17.44
data\synthetic_frames\good_00181.jpg,Good,134.82,34.85
data\synthetic_frames\poor_00181.jpg,Poor,20.28,5.4
data\synthetic_frames\mixed_00181.jpg,Mixed,69.01,18.1
data\synthetic_frames\good_00182.jpg,Good,134.88,34.68
data\synthetic_frames\poor_00182.jpg,Poor,12.59,9.54
data\synthetic_frames\mixed_00182.jpg,Mixed,60.34,15.63
data\synthetic_frames\good_00183.jpg,Good,134.8,34.88
data\synthetic_frames\poor_00183.jpg,Poor,11.51,10.09
data\synthetic_frames\mixed_00183.jpg,Mixed,89.56,23.5
data\synthetic_frames\good_00184.jpg,Good,134.63,34.91
data\synthetic_frames\poor_00184.jpg,Poor,19.27,15.87
data\synthetic_frames\mixed_00184.jpg,Mixed,73.29,19.29
data\synthetic_frames\good_00185.jpg,Good,134.64,34.78
data\synthetic_frames\poor_00185.jpg,Poor,33.85,8.86
data\synthetic_frames\mixed_00185.jpg,Mixed,68.03,17.71
data\synthetic_frames\good_00186.jpg,Good,134.88,34.67
data\synthetic_frames\poor_00186.jpg,Poor,23.75,6.23
data\synthetic_frames\mixed_00186.jpg,Mixed,68.84,17.81
data\synthetic_frames\good_00187.jpg,Good,134.79,34.73
data\synthetic_frames\poor_00187.jpg,Poor,19.17,17.44
data\synthetic_frames\mixed_00187.jpg,Mixed,90.71,23.26
data\synthetic_frames\good_00188.jpg,Good,134.7,34.73
data\synthetic_frames\poor_00188.jpg,Poor,20.32,16.14
data\synthetic_frames\mixed_00188.jpg,Mixed,95.14,24.41
data\synthetic_frames\good_00189.jpg,Good,134.82,34.76
data\synthetic_frames\poor_00189.jpg,Poor,34.31,8.98
data\synthetic_frames\mixed_00189.jpg,Mixed,75.5,19.76
data\synthetic_frames\good_00190.jpg,Good,135.36,34.53
data\synthetic_frames\poor_00190.jpg,Poor,24.89,16.54
data\synthetic_frames\mixed_00190.jpg,Mixed,81.99,21.21
data\synthetic_frames\good_00191.jpg,Good,135.44,34.51
data\synthetic_frames\poor_00191.jpg,Poor,13.67,9.31
data\synthetic_frames\mixed_00191.jpg,Mixed,94.15,24.08
data\synthetic_frames\good_00192.jpg,Good,135.38,34.62
data\synthetic_frames\poor_00192.jpg,Poor,43.44,11.23
data\synthetic_frames\mixed_00192.jpg,Mixed,64.65,16.66
data\synthetic_frames\good_00193.jpg,Good,135.32,34.66
data\synthetic_frames\poor_00193.jpg,Poor,46.87,12.13
data\synthetic_frames\mixed_00193.jpg,Mixed,93.63,23.88
data\synthetic_frames\good_00194.jpg,Good,135.15,34.64
data\synthetic_frames\poor_00194.jpg,Poor,27.09,18.73
data\synthetic_frames\mixed_00194.jpg,Mixed,67.59,17.45
data\synthetic_frames\good_00195.jpg,Good,135.13,34.72
data\synthetic_frames\poor_00195.jpg,Poor,17.33,15.32
data\synthetic_frames\mixed_00195.jpg,Mixed,89.98,23.45
data\synthetic_frames\good_00196.jpg,Good,135.18,34.67
data\synthetic_frames\poor_00196.jpg,Poor,22.6,17.33
data\synthetic_frames\mixed_00196.jpg,Mixed,90.19,23.28
data\synthetic_frames\good_00197.jpg,Good,135.07,34.67
data\synthetic_frames\poor_00197.jpg,Poor,26.68,6.99
data\synthetic_frames\mixed_00197.jpg,Mixed,79.97,20.64
data\synthetic_frames\good_00198.jpg,Good,135.11,34.7
data\synthetic_frames\poor_00198.jpg,Poor,29.01,7.59
data\synthetic_frames\mixed_00198.jpg,Mixed,72.65,18.61
data\synthetic_frames\good_00199.jpg,Good,135.17,34.74
data\synthetic_frames\poor_00199.jpg,Poor,39.86,10.4
data\synthetic_frames\mixed_00199.jpg,Mixed,62.8,16.39
data\synthetic_frames\good_00200.jpg,Good,135.12,34.7
data\synthetic_frames\poor_00200.jpg,Poor,28.36,7.42
data\synthetic_frames\mixed_00200.jpg,Mixed,66.24,17.08
data\synthetic_frames\good_00201.jpg,Good,135.1,34.75
data\synthetic_frames\poor_00201.jpg,Poor,45.42,11.81
data\synthetic_frames\mixed_00201.jpg,Mixed,86.67,22.61
data\synthetic_frames\good_00202.jpg,Good,135.11,34.76
data\synthetic_frames\poor_00202.jpg,Poor,17.0,12.0
data\synthetic_frames\mixed_00202.jpg,Mixed,73.56,19.04
data\synthetic_frames\good_00203.jpg,Good,134.98,34.71
data\synthetic_frames\poor_00203.jpg,Poor,25.07,22.63
data\synthetic_frames\mixed_00203.jpg,Mixed,83.17,21.69
data\synthetic_frames\good_00204.jpg,Good,135.01,34.76
data\synthetic_frames\poor_00204.jpg,Poor,27.35,7.19
data\synthetic_frames\mixed_00204.jpg,Mixed,63.91,16.56
data\synthetic_frames\good_00205.jpg,Good,134.96,34.74
data\synthetic_frames\poor_00205.jpg,Poor,44.33,11.58
data\synthetic_frames\mixed_00205.jpg,Mixed,87.22,22.57
data\synthetic_frames\good_00206.jpg,Good,134.85,34.7
data\synthetic_frames\poor_00206.jpg,Poor,22.69,15.53
data\synthetic_frames\mixed_00206.jpg,Mixed,61.06,15.97
data\synthetic_frames\good_00207.jpg,Good,134.9,34.77
data\synthetic_frames\poor_00207.jpg,Poor,35.06,9.18
data\synthetic_frames\mixed_00207.jpg,Mixed,70.74,18.36
data\synthetic_frames\good_00208.jpg,Good,134.82,34.76
data\synthetic_frames\poor_00208.jpg,Poor,22.46,5.94
data\synthetic_frames\mixed_00208.jpg,Mixed,71.16,18.63
data\synthetic_frames\good_00209.jpg,Good,134.74,34.69
data\synthetic_frames\poor_00209.jpg,Poor,40.21,10.51
data\synthetic_frames\mixed_00209.jpg,Mixed,86.6,22.61
data\synthetic_frames\good_00210.jpg,Good,134.82,34.77
data\synthetic_frames\poor_00210.jpg,Poor,16.85,13.69
data\synthetic_frames\mixed_00210.jpg,Mixed,75.35,19.72
data\synthetic_frames\good_00211.jpg,Good,134.72,34.77
data\synthetic_frames\poor_00211.jpg,Poor,26.48,21.25
data\synthetic_frames\mixed_00211.jpg,Mixed,80.1,20.98
data\synthetic_frames\good_00212.jpg,Good,134.65,34.73
data\synthetic_frames\poor_00212.jpg,Poor,20.92,15.85
data\synthetic_frames\mixed_00212.jpg,Mixed,75.23,19.7
data\synthetic_frames\good_00213.jpg,Good,134.74,34.72
data\synthetic_frames\poor_00213.jpg,Poor,40.07,10.47
data\synthetic_frames\mixed_00213.jpg,Mixed,72.65,18.68
data\synthetic_frames\good_00214.jpg,Good,134.68,34.7
data\synthetic_frames\poor_00214.jpg,Poor,21.6,16.92
data\synthetic_frames\mixed_00214.jpg,Mixed,62.61,16.11
data\synthetic_frames\good_00215.jpg,Good,134.52,34.7
data\synthetic_frames\poor_00215.jpg,Poor,24.05,6.34
data\synthetic_frames\mixed_00215.jpg,Mixed,67.98,17.83
data\synthetic_frames\good_00216.jpg,Good,134.65,34.7
data\synthetic_frames\poor_00216.jpg,Poor,41.43,10.82
data\synthetic_frames\mixed_00216.jpg,Mixed,78.59,20.19
data\synthetic_frames\good_00217.jpg,Good,134.82,34.5
data\synthetic_frames\poor_00217.jpg,Poor,26.82,7.04
data\synthetic_frames\mixed_00217.jpg,Mixed,80.78,20.6
data\synthetic_frames\good_00218.jpg,Good,134.63,34.58
data\synthetic_frames\poor_00218.jpg,Poor,23.71,16.63
data\synthetic_frames\mixed_00218.jpg,Mixed,82.4,21.27
data\synthetic_frames\good_00219.jpg,Good,134.46,34.8
data\synthetic_frames\poor_00219.jpg,Poor,34.2,8.98
data\synthetic_frames\mixed_00219.jpg,Mixed,71.16,18.54
data\synthetic_frames\good_00220.jpg,Good,134.4,34.77
data\synthetic_frames\poor_00220.jpg,Poor,14.49,10.38
data\synthetic_frames\mixed_00220.jpg,Mixed,72.06,18.59
data\synthetic_frames\good_00221.jpg,Good,134.36,34.76
data\synthetic_frames\poor_00221.jpg,Poor,16.97,11.61
data\synthetic_frames\mixed_00221.jpg,Mixed,62.51,16.3
data\synthetic_frames\good_00222.jpg,Good,134.41,34.83
data\synthetic_frames\poor_00222.jpg,Poor,14.56,9.01
data\synthetic_frames\mixed_00222.jpg,Mixed,82.93,21.59
data\synthetic_frames\good_00223.jpg,Good,134.39,34.77
data\synthetic_frames\poor_00223.jpg,Poor,29.57,7.81
data\synthetic_frames\mixed_00223.jpg,Mixed,64.92,16.75
data\synthetic_frames\good_00224.jpg,Good,134.39,34.72
data\synthetic_frames\poor_00224.jpg,Poor,37.1,9.72
data\synthetic_frames\mixed_00224.jpg,Mixed,88.08,23.07
data\synthetic_frames\good_00225.jpg,Good,134.59,34.66
data\synthetic_frames\poor_00225.jpg,Poor,25.64,19.62
data\synthetic_frames\mixed_00225.jpg,Mixed,62.75,16.44
data\synthetic_frames\good_00226.jpg,Good,134.45,34.66
data\synthetic_frames\poor_00226.jpg,Poor,20.46,17.45
data\synthetic_frames\mixed_00226.jpg,Mixed,73.09,18.96
data\synthetic_frames\good_00227.jpg,Good,134.3,34.72
data\synthetic_frames\poor_00227.jpg,Poor,34.5,9.05
data\synthetic_frames\mixed_00227.jpg,Mixed,89.49,23.03
data\synthetic_frames\good_00228.jpg,Good,134.35,34.74
data\synthetic_frames\poor_00228.jpg,Poor,39.11,10.26
data\synthetic_frames\mixed_00228.jpg,Mixed,90.84,23.41
data\synthetic_frames\good_00229.jpg,Good,134.28,34.7
data\synthetic_frames\poor_00229.jpg,Poor,21.81,5.8
data\synthetic_frames\mixed_00229.jpg,Mixed,72.11,18.75
data\synthetic_frames\good_00230.jpg,Good,134.27,34.73
data\synthetic_frames\poor_00230.jpg,Poor,35.71,9.38
data\synthetic_frames\mixed_00230.jpg,Mixed,70.57,18.2
data\synthetic_frames\good_00231.jpg,Good,134.36,34.78
data\synthetic_frames\poor_00231.jpg,Poor,29.3,7.75
data\synthetic_frames\mixed_00231.jpg,Mixed,73.21,19.25
data\synthetic_frames\good_00232.jpg,Good,134.33,34.69
data\synthetic_frames\poor_00232.jpg,Poor,23.02,6.07
data\synthetic_frames\mixed_00232.jpg,Mixed,79.06,20.74
data\synthetic_frames\good_00233.jpg,Good,134.73,34.56
data\synthetic_frames\poor_00233.jpg,Poor,43.05,11.16
data\synthetic_frames\mixed_00233.jpg,Mixed,84.24,21.52
data\synthetic_frames\good_00234.jpg,Good,134.54,34.74
data\synthetic_frames\poor_00234.jpg,Poor,36.45,9.55
data\synthetic_frames\mixed_00234.jpg,Mixed,79.5,20.64
data\synthetic_frames\good_00235.jpg,Good,134.37,34.73
data\synthetic_frames\poor_00235.jpg,Poor,30.43,8.01
data\synthetic_frames\mixed_00235.jpg,Mixed,61.12,16.06
data\synthetic_frames\good_00236.jpg,Good,134.35,34.77
data\synthetic_frames\poor_00236.jpg,Poor,26.89,7.12
data\synthetic_frames\mixed_00236.jpg,Mixed,79.75,20.74
data\synthetic_frames\good_00237.jpg,Good,134.47,34.77
data\synthetic_frames\poor_00237.jpg,Poor,13.65,13.05
data\synthetic_frames\mixed_00237.jpg,Mixed,86.22,22.41
data\synthetic_frames\good_00238.jpg,Good,134.38,34.77
data\synthetic_frames\poor_00238.jpg,Poor,15.67,13.43
data\synthetic_frames\mixed_00238.jpg,Mixed,91.92,23.88
data\synthetic_frames\good_00239.jpg,Good,134.33,34.78
data\synthetic_frames\poor_00239.jpg,Poor,22.86,6.05
data\synthetic_frames\mixed_00239.jpg,Mixed,76.02,19.99
data\synthetic_frames\good_00240.jpg,Good,134.36,34.83
data\synthetic_frames\poor_00240.jpg,Poor,42.93,11.25
data\synthetic_frames\mixed_00240.jpg,Mixed,67.2,17.35
data\synthetic_frames\good_00241.jpg,Good,134.26,34.79
data\synthetic_frames\poor_00241.jpg,Poor,13.99,12.72
data\synthetic_frames\mixed_00241.jpg,Mixed,92.67,24.11
data\synthetic_frames\good_00242.jpg,Good,134.24,34.79
data\synthetic_frames\poor_00242.jpg,Poor,16.0,9.7
data\synthetic_frames\mixed_00242.jpg,Mixed,65.14,16.84
data\synthetic_frames\good_00243.jpg,Good,134.24,34.82
data\synthetic_frames\poor_00243.jpg,Poor,33.14,8.69
data\synthetic_frames\mixed_00243.jpg,Mixed,67.53,17.82
data\synthetic_frames\good_00244.jpg,Good,134.14,34.77
data\synthetic_frames\poor_00244.jpg,Poor,40.48,10.63
data\synthetic_frames\mixed_00244.jpg,Mixed,85.92,22.38
data\synthetic_frames\good_00245.jpg,Good,134.67,34.36
data\synthetic_frames\poor_00245.jpg,Poor,13.61,9.86
data\synthetic_frames\mixed_00245.jpg,Mixed,85.71,22.19
data\synthetic_frames\good_00246.jpg,Good,133.73,35.03
data\synthetic_frames\poor_00246.jpg,Poor,26.89,18.43
data\synthetic_frames\mixed_00246.jpg,Mixed,85.62,22.78
data\synthetic_frames\good_00247.jpg,Good,133.88,34.88
data\synthetic_frames\poor_00247.jpg,Poor,41.08,10.84
data\synthetic_frames\mixed_00247.jpg,Mixed,63.94,16.79
data\synthetic_frames\good_00248.jpg,Good,133.87,34.89
data\synthetic_frames\poor_00248.jpg,Poor,42.91,11.32
data\synthetic_frames\mixed_00248.jpg,Mixed,80.92,21.2
data\synthetic_frames\good_00249.jpg,Good,133.89,35.01
data\synthetic_frames\poor_00249.jpg,Poor,12.57,9.09
data\synthetic_frames\mixed_00249.jpg,Mixed,92.4,24.52
data\synthetic_frames\good_00250.jpg,Good,133.89,34.97
data\synthetic_frames\poor_00250.jpg,Poor,27.32,7.28
data\synthetic_frames\mixed_00250.jpg,Mixed,62.09,16.52
data\synthetic_frames\good_00251.jpg,Good,133.9,34.89
data\synthetic_frames\poor_00251.jpg,Poor,35.16,9.31
data\synthetic_frames\mixed_00251.jpg,Mixed,79.62,20.64
data\synthetic_frames\good_00252.jpg,Good,133.92,34.97
data\synthetic_frames\poor_00252.jpg,Poor,19.43,14.21
data\synthetic_frames\mixed_00252.jpg,Mixed,90.98,24.11
data\synthetic_frames\good_00253.jpg,Good,133.84,34.92
data\synthetic_frames\poor_00253.jpg,Poor,23.77,18.91
data\synthetic_frames\mixed_00253.jpg,Mixed,74.66,19.39
data\synthetic_frames\good_00254.jpg,Good,133.8,34.9
data\synthetic_frames\poor_00254.jpg,Poor,36.54,9.66
data\synthetic_frames\mixed_00254.jpg,Mixed,91.09,23.87
data\synthetic_frames\good_00255.jpg,Good,134.29,34.63
data\synthetic_frames\poor_00255.jpg,Poor,42.52,11.1
data\synthetic_frames\mixed_00255.jpg,Mixed,79.16,20.75
data\synthetic_frames\good_00256.jpg,Good,134.14,34.71
data\synthetic_frames\poor_00256.jpg,Poor,36.8,9.66
data\synthetic_frames\mixed_00256.jpg,Mixed,69.59,18.32
data\synthetic_frames\good_00257.jpg,Good,133.98,34.7
data\synthetic_frames\poor_00257.jpg,Poor,26.14,6.94
data\synthetic_frames\mixed_00257.jpg,Mixed,64.75,16.9
data\synthetic_frames\good_00258.jpg,Good,134.05,34.75
data\synthetic_frames\poor_00258.jpg,Poor,13.79,9.93
data\synthetic_frames\mixed_00258.jpg,Mixed,95.33,24.58
data\synthetic_frames\good_00259.jpg,Good,133.92,34.78
data\synthetic_frames\poor_00259.jpg,Poor,16.99,13.55
data\synthetic_frames\mixed_00259.jpg,Mixed,81.73,21.57
data\synthetic_frames\good_00260.jpg,Good,134.5,34.37
data\synthetic_frames\poor_00260.jpg,Poor,41.96,10.87
data\synthetic_frames\mixed_00260.jpg,Mixed,61.03,15.72
data\synthetic_frames\good_00261.jpg,Good,134.08,34.81
data\synthetic_frames\poor_00261.jpg,Poor,28.73,18.5
data\synthetic_frames\mixed_00261.jpg,Mixed,84.55,22.3
data\synthetic_frames\good_00262.jpg,Good,133.85,34.92
data\synthetic_frames\poor_00262.jpg,Poor,17.79,12.56
data\synthetic_frames\mixed_00262.jpg,Mixed,82.07,21.52
data\synthetic_frames\good_00263.jpg,Good,133.89,34.88
data\synthetic_frames\poor_00263.jpg,Poor,19.63,14.19
data\synthetic_frames\mixed_00263.jpg,Mixed,73.66,19.1
data\synthetic_frames\good_00264.jpg,Good,133.67,34.91
data\synthetic_frames\poor_00264.jpg,Poor,26.65,16.86
data\synthetic_frames\mixed_00264.jpg,Mixed,66.06,17.43
data\synthetic_frames\good_00265.jpg,Good,133.84,34.81
data\synthetic_frames\poor_00265.jpg,Poor,19.42,15.8
data\synthetic_frames\mixed_00265.jpg,Mixed,68.66,17.98
data\synthetic_frames\good_00266.jpg,Good,134.88,34.34
data\synthetic_frames\poor_00266.jpg,Poor,19.63,15.04
data\synthetic_frames\mixed_00266.jpg,Mixed,72.39,18.39
data\synthetic_frames\good_00267.jpg,Good,135.2,34.67
data\synthetic_frames\poor_00267.jpg,Poor,41.08,10.69
data\synthetic_frames\mixed_00267.jpg,Mixed,92.81,24.1
data\synthetic_frames\good_00268.jpg,Good,134.97,34.6
data\synthetic_frames\poor_00268.jpg,Poor,45.93,11.89
data\synthetic_frames\mixed_00268.jpg,Mixed,64.01,16.67
data\synthetic_frames\good_00269.jpg,Good,134.31,34.79
data\synthetic_frames\poor_00269.jpg,Poor,26.53,17.89
data\synthetic_frames\mixed_00269.jpg,Mixed,68.75,17.92
data\synthetic_frames\good_00270.jpg,Good,134.09,34.78
data\synthetic_frames\poor_00270.jpg,Poor,26.59,7.06
data\synthetic_frames\mixed_00270.jpg,Mixed,66.01,17.07
data\synthetic_frames\good_00271.jpg,Good,133.85,34.9
data\synthetic_frames\poor_00271.jpg,Poor,23.0,15.89
data\synthetic_frames\mixed_00271.jpg,Mixed,70.35,18.28
data\synthetic_frames\good_00272.jpg,Good,133.72,34.87
data\synthetic_frames\poor_00272.jpg,Poor,34.73,9.19
data\synthetic_frames\mixed_00272.jpg,Mixed,68.74,18.24
data\synthetic_frames\good_00273.jpg,Good,133.69,34.94
data\synthetic_frames\poor_00273.jpg,Poor,43.78,11.56
data\synthetic_frames\mixed_00273.jpg,Mixed,71.33,18.57
data\synthetic_frames\good_00274.jpg,Good,133.58,34.97
data\synthetic_frames\poor_00274.jpg,Poor,39.99,10.62
